text,label,exp1_pred,exp1_conf,exp3_pred,exp3_conf
"RT @ABSCBNNews: Binay got a 52% approval rating last quarter, nine percentage points higher than the 43% he got in September 2015  https://…",0,0,0.99310654,0,0.9824
"Palasyo kay Binay: Mindanao power shortage, hindi pinapabayaan

Kinontra ng Malacañang ang kritisismo ni Vice... https://t.co/dGMowhLMUD",0,0,0.6090777,0,0.9976
Brave move by Mar Roxas to show up at the Senate even if he knows the issue is politically motivated and only aims to discredit him.,0,1,0.7767795,0,0.999
"Bigti na Mar Roxas, panalo na si DUTERTE. ?????? https://t.co/N5GzR2NFjS",1,1,0.89503795,1,0.697
It must have been so painfully surprising to see that support consistenly fail to lift the ratings of Mar Roxas. https://t.co/NS9vGNC54r,0,1,0.9957053,0,0.968
#NogNogHambog,1,1,0.99587375,1,0.9995
Nagpunta pala sa school ang lolo ko (VP Binay) haha di ko napanuod.,0,0,0.99270767,0,0.988
"Sa bulsa ni Aquino, Roxas lalo na ni Binay. #YolandaPH  https://t.co/JmMPKfals8",1,1,0.97768605,0,0.9863
"i wonder kung hindi kaya nila (kn) inendorso si mar roxas, at kay duterte sila. mababash kaya sila ng ganyan ngayon?",0,1,0.9733001,0,0.989
Sen. Grace Poe’s camp belies vote buying in Baguio; says it’s a tactic to deceive voters: Vote-buying issues b... https://t.co/HtuTnFnMJr,0,0,0.9921451,0,0.982
"Lahat nalang sa AlDub fans sinisisi. Nognog si Binay, kami may kasalanan. Binoboycott ABS, kami. Bagyo at baha kami parin. #MrAndMrsSotto",1,1,0.99623233,1,0.986
Humahabol na sina Mar and Leni #OrasNaRoxasNa #LabanLeni #DaangMatuwid,0,0,0.6537633,0,0.999
RT @teamKATHNIEL: In between two gentlemen; Daniel Padilla and Mar Roxas. https://t.co/4A2mcMmhvi https://t.co/tr0lqHOzf9,0,1,0.996089,0,0.9995
VP Binay para sa pagbabago at masimulan ang kaginhawaan! #OnlyBinayPriority4Ps,0,0,0.99302095,0,1.0
"Don't back down Grace Poe! If he wants everyone to be united against Duterte, make Mar Roxas concede, not you please. @SenGracePOE",1,0,0.6499453,0,0.88
Binay: Laki ako sa hirap marunong ako maglaba marunong ako plantsa at higit sa lahat.... MARUNONG AKONG MAGNAKAW. char.,1,0,0.98570675,1,0.777
Aasa pa ba si Mar Roxas? Shut up ka na lang ?,1,1,0.99124324,1,0.9985
RT @lextercv: Wait di ko kinaya yung commercial ni Binay. Omg. #SinoSiNognog #KinginaMoKa,1,1,0.9965677,1,0.994
"Ombudsman upholds criminal charges vs VP Binay, son https://t.co/B9LttaKYbi https://t.co/sGA5VyJdqL",0,0,0.99146515,0,1.0
Binay is  Not Deserving??????,1,1,0.8976785,1,0.726
Ulol na lang maniniwala kay Binay. #PiliPinasDebates2016 #MIRIAM2016,1,1,0.9956084,1,0.9907
Idol ata ni Alma Moreno si Binay. Gustong nagigisa sa sariling mantika.,1,1,0.9912333,0,0.59
Ok. Pansin ko self-proclaimed si Roxas. Si Duterte yumabang. Si binay attacks opponents just for the sake of His candidacy.,1,1,0.99225414,1,0.959
Seriously ipapaboycott niyo ang ABS dahil lang sa maka Mar Roxas sila?????????,0,1,0.99443984,1,0.916
Umm u know yung mas malayo pa… https://t.co/hoDWZosMLt,0,0,0.76355636,0,0.668
"""VP Binay gives government failing mark for Yolanda recovery efforts.""Eh di ba Vice President ka? What have you... https://t.co/wX0Enf0sEj",0,0,0.9907753,1,0.523
"Presidential bets Mar Roxas, Sen Miriam Santiago meet at Marriott Hotel. #Eleksyon2016 @gmanews https://t.co/wFEAQbbHTo",0,1,0.94715893,0,1.0
"""SI MAR ROXAS ANG PRESIDENT KO"".

Ipasa mo ito sa 25 na tao within 30 minutes. Magkakaroon ka ng envelope na may 5000.",0,1,0.9895629,0,0.871
"HEADLINE: Grace Poe, binasted si Mar Roxas! #Duterte2016 #Poe2022 https://t.co/hYagkHpkEB",0,1,0.99549365,1,0.676
Wag sana makapagmagic si Roxas sa results. ?? #Halalan2016 #ChangeIsComing ??,0,1,0.98483723,0,0.512
"Here's for the ""Only Binay"" thingy ????????????????????",0,0,0.9780919,0,0.98
Trillanes this one ia for you! Duterte till the end. Abscbn worst station #Du30 #Duterte2016 https://t.co/1wK4a2ldvu,0,1,0.9963362,1,0.8296
@gingbartolome I think kasi most Duterte supporters are masa. As in those who were supposed to vote for Binay probably switched to Duterte.,0,1,0.993947,0,0.972
"Nataasan pa sya ni Grace na hilaw pa, ni Binay na sunog na at ni Mar na halos ibuga nyo na. Just because of her fckn cancer!! Y u do dis ppl",1,1,0.99616796,1,0.978
Ako lang ba ang gustong sumira ng TV kapag nakikita ko pagmumukha ng Mar Roxas na yan?,0,0,0.5277171,1,0.9727
"Mr Binay, ang pagbabago ay nagsisimula sa tao. Hindi sa iyo. 

ps. I really hate your commercial.",1,1,0.9799913,1,0.966
Si kokey ata to pero hindi pta si Binay to eh https://t.co/YAgF7WXxYX,1,1,0.9901209,1,0.9844
[TOP STORIES] Binay up against rumor brigade https://t.co/LHjZmVomC7 | via Journal Online,0,0,0.9926887,0,0.9985
LAPTRIP Mar Roxas Dance Remix ft. Binay https://t.co/jv7SlWP3ia via @YouTube #GoodVibes #PartyParty #AyawSaDilaw,1,1,0.9965682,1,0.993
"TRO na inilabas ng CA laban sa suspension order ng @OmbudsmanPh kay Mayor Binay, pinagtibay ng Supreme Court. #MagandangUmagaPilipinas",0,1,0.8836835,0,0.9995
Just spoke w someone who says s/he will vote for #Du30 but will campaign for Binay bec the latter is a relative. Ang sakit sa ulo! Tsk.,1,1,0.99620795,1,0.994
Trillanes: Binay’s plunder case involves about P15-20 billion https://t.co/XhauhpHQSd #TheFilipinoVotes https://t.co/1VtxBOZMIn,0,1,0.9945831,0,0.9956
"""Change is coming""

Ang ibig sabihin ba nito ay kapag maging presidente si Du30, matututo kayo rumespeto ng kapwa?

Pero sa ngayon hindi pa?",0,1,0.9957837,0,0.553
Nakakabuwisit naman ung anti-duterte ad na aired on Abs-cbn. Talagang mga bata pa ginamit? Napaka desperado ng mga taong dehado haaay,1,1,0.99643505,1,0.999
@NoToBinay2016 1 to sawa no term limit- binay,1,1,0.8940863,1,0.7617
"VP Binay stands on a stool so that he can be seen during UNA's program in Malaban, Binan, Laguna @gmanewsbreaking https://t.co/RrSWQlEjYr",0,1,0.9799871,0,1.0
Poe: Journey To The Past,0,1,0.55271757,0,0.928
Eto para kina Binay at Pacman! Wag iboto. #PrayForMannyPacquiao https://t.co/KEFMGnzZrw,0,1,0.7333745,1,0.632
DEPOSIT BOY: MAR ROXAS GAGO HAHAHA ?????? Pwedes akong account sab? Hahaha. Please. Wala akong pera. Haha,1,1,0.99660045,1,0.9893
#RP69fanfic,1,1,0.9931647,1,0.973
@balloi25 I don't understand Mar Roxas got a vote damn!,1,1,0.9945123,1,0.985
@MARoxas if ur calling for Poe dont use the media. waste of time ka. use your sun cellular phone. give me ur nbr bilhan kita ng unlicall ??,1,1,0.99404246,1,0.664
"Duterte - 18,000,999 votesSantiago - 17,999,998 votesPoe - 5,000,657 votesBinay - No VotesRoxas - Negatives Votes #Duterte2016",0,1,0.9963374,0,0.9272
Sen. Trillanes says Sen. Enrile was critical of witnesses vs Binay because he was not around when the hearings started.,0,1,0.5710923,0,0.999
"Mar Roxas? Wow, NO. Lol. Pag isipan niyo mabuti kung sino iboboto niyo. Wag kayo puro kaugukan please. Sns",1,0,0.6128238,1,0.98
"“We hold the future in our hands,”  . . . Mar Roxas minus the ‘razzle dazzle’ https://t.co/qOS9yU8NNt via @inquirerdotnet",0,0,0.98331535,0,0.999
Poor Binay ?? https://t.co/In9yRo5QXI,1,1,0.90065676,1,0.991
Di ko alam kung matatawa ako sa commercial ni Binay o ano e.,0,1,0.8570919,1,0.8994
"Ispageting toothpick na may bilyones in several dummies' bank accounts??? I'm not amused, Jojo Binay. Not at all!  https://t.co/TgVb6D6nSk",1,1,0.99656963,1,0.9893
Dapat walang bias huh duterte or santiago or poe ang karapat dapat  #PiliPinasDebates2016,0,0,0.98201305,0,0.9966
"@betseykilayko @MARoxas Maybe Mar Roxas needs another TVad to explain ""hugot""?Anyway he has billions to spend on ads.",1,1,0.9960563,1,0.991
#OnlyBinayWinner Only B1NAY,0,0,0.9928964,0,0.9946
"@ChanelChance4 i doubt it, @senmiriam has good intentions too, also @SenGracePOE but the #binay boy @SayChiz has undue influence over her ??",0,1,0.9142062,0,0.6895
Kingama ka binay ?? sineen mo lang message ng liquid mong fan hahahaha @ScevenDCN,0,1,0.93006545,1,0.9375
"RT @PeanutBitterLOL: AYAW IKUMPARA SI NANCY BINAY NI ALMA, KAY SI NANCY NEGRA SI ALMA, MORENO. HAHA",1,0,0.5559326,1,0.9854
Grabe yung commercial na 11 Billion about kay Binay ??,1,1,0.8442573,0,0.6284
VP Binay to visit Lando victims in Isabela province today. #LandoPH @rapplerdotcom,0,0,0.9926252,0,1.0
"Pano kaya kung nanalo nga si Binaywell, shit",1,1,0.56939125,1,0.993
@margomarstop while Binay's is the most annoying! ??,1,1,0.96055055,1,0.996
Naglakad na naman si binay AHAHAHHA! #PiliPinasDebates2016,0,0,0.9366095,0,0.9893
Si Mar laging sinusunog si Binay,1,1,0.7108852,1,0.988
Bakit todo gastos si Binay at Roxas? Ano meron? Kasi galangit na pera kapalit niyan! Serbisyong Negosyo. MANDARAMBONG #DU30Lang,1,1,0.99633825,1,0.998
@newstogoGNTV @gmanews Roxas and Binay suck! They're both liars!m,1,1,0.9959182,1,0.993
"If Roxas or Poe withdraws... Withdrawal of bets: Votes not transferrable, Comelec says. Read: https://t.co/zm6Y9E72OJ @rapplerdotcom #PHVote",0,1,0.65991205,0,0.9995
"#PiliPinasDebates2016 
Binay add says, sino na ba ang nagbigay ng scholarship... Uhm excuse me po, not you. It's gov funds",0,1,0.97870946,1,0.8647
"Abi Binay: ""I think I'm not sure..."" 
Oh yeah! Yan ang pang #QOTD 
Oct 28, 2015 sa #ANCHeadstart with @iamkarendavila",0,0,0.99194133,0,0.9995
"VP Binay presents 3 of UNA's senatorial line-up (Kiram, Langit, Montaño). #BilangPilipino @mongualvez https://t.co/v9Zs1uwqgc",0,1,0.9954507,0,1.0
Wag kayong magalit kay Binay kung bakit palakad lakad sya sa stage. Mahirap humanap ng anggulo at tamang ilaw! #PiliPinasDebates2016,0,1,0.99533504,1,0.7075
"Torn between Duterte and Santiago. Oh wait, I've failed to register. ??????",0,0,0.7998059,0,0.87
"""Hindi sex objects ang mga kababaihan""- Binay https://t.co/wUVXME3Eyu",0,1,0.6430601,1,0.668
"Vanguards of Daang Matuwid is in full force as Roxas, Robredo &amp; PNoy unfold the campaign kick off in Capiz on Feb 9. #MarLeni2016",0,1,0.9710745,0,0.9995
"""@dzrhnews: Binay-Honsan tandem opisyal nanag ilulunsad sa Cebu ngayong araw. #ArangkadaBalita"" @ArVargas0521 @phoebedelacruz",0,1,0.9956449,0,0.993
Si Samara kaya niya in 7 days may... https://t.co/goJfBrSG8f,0,0,0.9743479,0,0.983
Trillanes: Binay’s plunder case involves about P15-20 billion https://t.co/mvy1p42GBM,0,1,0.99407685,0,0.98
My President is Mar Roxas . Share mo sa 10 tao within 10 mins magkakaroon ka ng Envelope . di ito joke ..... kapit bahay namin meron na ??,1,1,0.9714595,0,0.7207
#TV5Aksyon | Umani rin ng batikos mula sa ilang muslim ang pag-proklama ng Lanao Sultanate kay L-P Standard Bearer Mar Roxas bilang Datu.,0,0,0.9920304,0,0.9976
"36. Kapag si Binay ay nagronda sa gabi, makikita mo ba siya?",1,1,0.9908847,0,0.5864
#onlybinay,0,0,0.9914746,0,0.995
Only Binay lalalalala,1,0,0.9925498,0,0.5933
RT @ABSCBNNews: Here's what Mar Roxas has to say about #TanimBala https://t.co/3igVQG7izz https://t.co/2qGFAq1ZC2,0,0,0.9916558,0,1.0
"RT @fayejungxox: OMG. Sorry Miriam, i'll go for Duterte. #Duterte2016 #DuterteSeryeUntold",0,0,0.9930292,0,0.9634
@ajbayato korak. Kauuwi ko lang tapos pagbukas ko ng tv yun agad? #BINAY KAINIS,1,1,0.99643576,1,0.9907
"I can't bear to see Roxas, Trillanes, LP, the words Daang Matuwid, media, ABSCBN. Sa Mati &amp; Lanao, pre-election votes went to Roxas frm Du30",0,1,0.8431585,0,0.9463
@aranda_grande @stphnpnrnd im not hugot #MarRoxas for president,0,0,0.9337902,0,0.997
Yan si Binay! Wahahaha! https://t.co/QtCWOOwtAC,0,1,0.99263656,1,0.8745
"Now, people are starting to realize why Roxas is so desperate to unite with Poe. Let's just sit &amp; pray that a Duterte-BBM gov't won't happen",0,1,0.9949315,0,0.6665
"are these dreamers that wont happen and they will never be prosecuted, just look at the binay clan https://t.co/umKlWPAXgL",0,1,0.9955362,0,0.8
Bakit dahil kay Binay? Bakit puro Binay lagi? ??,0,1,0.9540899,0,0.9883
What Abi Binay said on running for Makati mayor #Halalan2016 https://t.co/ayxM39JKNx https://t.co/rHhl4LfMaa,0,0,0.67962426,0,1.0
Can't get over Binay's Presidential victory speech. 2 nights ago ko pa narinig. Di ko kinaya. ????,0,0,0.97666067,0,0.804
bat sa dame ng pwedeng suportahan ni Gloc-9 si Binay pa.,0,1,0.99507976,0,0.9663
#ALDUBGoingStrong,0,0,0.73753977,0,0.9805
I'm long time ready! #RoxasRobredo  https://t.co/LOAKjpAB5b,0,1,0.98520666,0,0.9995
Yung 12 choices talaga ni Binay e. Haha,0,0,0.98195386,0,0.992
"As of now: #Halalan2016 #Election2016 [Partial &amp; Legit]Duterte: 13,219,660Roxas: 7,761,306Poe: 7,485,077Binay:4,471,876MDS: 1,271,232",0,0,0.9924705,0,0.9995
"RT @trevorisgood: PANIRA KA, BINAY",1,0,0.89098513,1,0.996
No applause heard throughout Binay's opening speech.,0,1,0.9872866,0,0.504
RT @jicobanana: Taena mo binay ikinakahiya ko nang negro ako ??,1,1,0.81211925,1,0.9985
@WordsPosts May problema kb kay VP Binay?!,0,0,0.94960624,0,0.995
".@SenGracePOE on Roxas saying it's down to him and Duterte: It's too presumptuous. It's not for elite, a few people to decide who should run",0,1,0.99405944,0,0.999
Grabe di ko kinaya yung kay Binay! @joycecamposano @nikkisayson16 @milleplacido ???????? https://t.co/RQZEZqHuJi,1,1,0.9964665,0,0.5283
"""@naizamaeb: POE, ROXAS, AND BINAY OVER MIRIAM IS HEARTBREAKING &amp;lt;/3""",0,1,0.99385566,0,0.956
Para kayong mga Binay! Nilalaglag ninyo mismo ang sarili ninyong administrasyon kung saan naging kabilang naman kayo! Mga inutil!,1,1,0.99395037,1,0.9995
@ANCALERTS Say what hearsay only Binay??????Enjoy your temporary freedom loosing the Presidential election means a trip to the slammer for you,1,1,0.9940434,1,0.929
RT ABSCBNNews: The Information against VP Binay will be filed after the expiration of his term as Vice President. | via OmbudsmanPh | via A…,0,0,0.9916421,0,0.999
Eh ano nman kung iendorse ni Dj si Mar?  Eh di iendorse mo si Binay. Daming satsat. Haha  #RespectDJPDecisionForMarRoxas,1,1,0.61614007,0,0.964
WAIT...i don't see Roxas name in the list ?? Go Go Go DU30 #VoteKathrynFPP #KCA https://t.co/dhRLRijdza,0,1,0.88803434,0,0.999
"Cant believe that Binay is actually considering a joint exploration of our land with China , whats next?sell our country? #NOtoBINAY #stupid",1,1,0.9410923,1,0.999
"I'm a little bit confused who to vote after watching wanted president, Of course I won't vote for binay and roxas. Mehehehe",0,1,0.9754052,1,0.7896
Pagresolba sa kahirapan mas prayoridad ni Vice President Binay | https://t.co/O6jSZOrd8A,0,0,0.62292767,0,0.9966
Miting de avance ni Mar Roxas https://t.co/ql48OmWqDf,0,1,0.6574278,0,0.9995
@RLPHCMY May forever kay binay oops haahha joke lungs ????,0,0,0.99352384,1,0.7036
"Pag Duterte-Bongbong, di nag-iisip. Pag Roxas-Robredo, nag-iisip. O sya, kayo na ang matalino! ????????????",1,1,0.9962446,0,0.9165
11:11 MAMUTI SI BINAY KAY LOUY HAHAHHAA,1,0,0.5566506,1,0.996
"I think Roxas will not win. Geez, don't let Binay win. The rich will become richer. The poor will become poorer.",0,1,0.59869176,0,0.864
"still here, damn so hot ?? malapit ko na maging ka kulay si binay ??",0,1,0.9528036,1,0.973
"Update: As of 10:54
1. DUTERTE, RODY 12,606,829
2. ROXAS, MAR  7,290,234
3. POE, GRACE  7,142,072
Source: Bombo Radyo",0,0,0.9921308,0,0.9995
Nas-stress ako sa sagot ni Mar Roxas about laglag bala gang! Nakaka init ng ulo! Wag syang mag expect na mananalo sya please!,1,1,0.9958191,1,0.999
"Roxas, PNoy, Trillanes. We can smell your fear.",1,0,0.83334935,0,0.9453
"Binay says prior to that, employees detailed to her city hall office received memos recalling them back to their mother units.",0,0,0.99217296,0,0.999
Daniel Padilla interview Mr. Mar Roxas for the answer about 'Traffic'. https://t.co/VFM1j7KzFh https://t.co/adKoOTrGvk #PSYPagyanig,0,1,0.9961366,0,0.9995
Scary costume ideas: A President Binay costume.,1,1,0.97785544,1,0.993
@mejedrozo Hahaha story ni Binay nga episode. ?????,0,0,0.9931379,0,0.963
VP Binay to businessmen: Poverty not corruption is the country’s moral problem | helenmflores,0,0,0.9911261,0,0.9995
@starfish725 ngayon ko lang siya narinig dahil kay Junjun Binay. Hihi.,0,0,0.80820304,0,0.995
"Shocks! Miriam ano ba?! Di ko matanggap na mas mataas sayo si binay,roxas at poe. Ganyan nba talaga ka bulag mga botante?",1,1,0.95788085,1,0.9966
"Manood kayo ng #PresidentialDebates2016 bukas sa ABS CBN. Abangan si Miriam, Duterte, Binay, Poe at Mar. Sa huling debate bago ang halalan.",0,0,0.9904592,0,0.9995
@omgitseeznier yak uy kadrama mo para kang si mar roxas. di ka pa mang gani nakakalahati sa college life mo tas yan ginaproblema mo as if,1,1,0.9873841,1,0.987
only binay ????,0,0,0.5155137,0,0.9893
"@icoylaa layo ng gap eh! If goal is to block Duterte, then logical choice would be Grace. Then again, I'm not for Mar rin hehehehe",0,0,0.9914329,0,0.997
Tigas talaga ng mukha ni binay,1,1,0.995421,1,0.9937
"#UNTVRepaso2015 Dismissed Makati Mayor Binay, sinampahan ng bagong plunder complaint sa Office of the Ombudsman [18-12-2015] [NY-A1651]",0,0,0.9921017,0,1.0
"Depressing? Yes, but let's look down further. Combine Poe and Roxas' votes alone, and you get a number higher than Du30's current total.",0,0,0.99158394,0,0.991
"Daming pera for TV ads, beh! #MarRoxas #Binay",1,1,0.6589047,1,0.7974
"Ang awkward na siguro kapag nagkita sila Paolo Roxas, Baste Duterte, Sandro Marcos, at Junjun Binay hahahahaha grabe 'yung hashtag :(((",1,0,0.8141136,1,0.861
"Political ad on respect not a response to Duterte’s rape remark, Poe clarifies https://t.co/gnkf6fqx3Q https://t.co/36CxX9Bc2p",0,1,0.9603152,0,0.9995
Duterte thinks Binay keeps healthy by counting his money - Politiko https://t.co/kcVgbGhHYW,0,0,0.99223495,0,0.999
"Ouch! Growing up in an Ilocano-speaking family, I can say Grace Poe's pronunciation was not good at all. lol #PiliPinasDebates2016",0,1,0.9963504,0,0.8433
"Ito si Binay

Hindi sya nagchachat sa kung sino sino at sinasabing ""Kuya/Ate palike naman po nito"".

'Di kupal si Binay

Tularan si Binay",0,1,0.99633956,0,0.523
Tangina ni binay talaga ??,1,1,0.99505156,1,0.9995
"binoto ng lola ko si roxas, inaway namin hahahahahaha #PiliPinas2016 #Halalan2016 #DU30",0,1,0.93550825,0,0.9917
"@ABSCBNNews @SenGracePOE @jeffcanoy Grace knows CDO is Duterte's bailiwick, with both rivals Moreno and Rodriguez who are for @RRD_Davao",0,1,0.9936884,0,0.9985
walang tutumbas sa maga nagawa ni VP Binay sa Bansa #OnlyBinayUNAsaIlocos,0,1,0.92943704,0,0.9995
Iboboto mo si duterte pero ang lalabas sa machine si Roxas binoto mo. Anong kashitan yan? ??,1,1,0.8314194,1,0.8115
ahahaha LOL ???? https://t.co/W3epe3nxBD,1,1,0.87179613,0,0.7944
"@omeng414 @ADMDShippersOFC @erlyn21 basahin ko padin, panu kung ma retweet ko nanaman yung kay BINAY?

ADN FOR MAINE
#VoteMaineFPP #KCA",0,1,0.99627554,0,0.986
RT @bernardokthxxvi: nognog ?? binay's paid advertisement is annoying ??,1,1,0.9961463,1,0.9883
"Si Binay mag6 yrs ng VP, pero selling point sa pangangampanya MAKATI pa rin. Wla bang nagawang marangal as VP? No 2 biopic @aldenrichards02",1,1,0.9874559,0,0.924
Kahit sino basta wag lang si BINAY. Maawa kayo sa Pilipinas. pero DUTERTE padin ako ?,0,0,0.9335571,0,0.8726
@daisyreejane88 waiting for binay's. Hihihi. Asan naaaa. ??,0,1,0.6263867,0,0.9653
"yung mga di daw bobo-to kay mar roxas, shut up nalang ?????? wag daw kayong magmarunong ??",1,1,0.99554056,1,0.9966
Ang yaman talaga ni Binay. May Bagong Ad oh! Only Binay HAHAHA!,1,1,0.9956691,1,0.993
Mala binay po https://t.co/SnroFQTM3m,0,0,0.95560855,0,0.9346
"VIDEO | 'MAR Roxas' withdraws, says he doesn't wish to create trouble https://t.co/pq2vGvYkPH | via News 5",0,0,0.99135417,0,0.999
Hate that binay commercial. Napapalipat ako ng channel!,1,1,0.9946985,1,0.921
Sana for one day man lng mwla s tv ung commercial ni mar at ni binay,1,1,0.9939513,0,0.88
Duterte announced that he will not run for President and I feel sad. But when Miriam announces. Nagkaroon ako ng pag asa sa pag unlad.,0,0,0.9911805,0,0.5654
"@rapplerdotcom kabobohan at its finest. Good job, mar roxas! @govph",1,1,0.8659902,1,0.9907
"RT @ughDanilo: I’m not in favor of Mar Roxas either. It’s his decision. And if you’re decided, why will Dj’s decision bother yours? ?? #PSYP…",0,0,0.9921423,0,0.994
my mama don't like u cos she likes mar roxas,0,1,0.7462489,0,0.9575
#NogNogHambog,1,1,0.99587375,1,0.9995
@jefk_rew pity those poor people who were involved in that bus accident en route to one of Grace Poe's rallies. Victims of her deception,1,1,0.9666494,1,0.9907
